product_id,date,customer_name,rating,sentiment,comment
148834850_BD-1075036492,8/24/2021, রাহুল স,4,positive,কম দামে স্ট্যান্ড টি অনেক ভালো ছিলো আর সেলারকে অসংখ্য ধন্যবাদ অল্প সময়ে পৌছে দেওয়ার জন্য
148834850_BD-1075036492,5/27/2021, 1***9,4,positive,সুন্দর
148834850_BD-1075036492,2/12/2022, Tiger K,4,positive,চমৎকার
148834850_BD-1075036492,5/27/2021, রেজাউল ক,4,negative,খুবি বাজে জিনিস পাঠিয়েছে আমি এখন বাহিরে আছি তাই দেখাতে পারছি নাস্ট্যানের গায়ে চাপ খাওয়া বড় করা সমস্যা
148834850_BD-1075036492,4/6/2022, Hafiz A,4,positive,তাদের পন্যের মান খুবই ভালো প্যাকেজিং টা সুন্দর করে দেওয়া হইছে ধন্যবাদ হালাল ভাবে বিজনেস করার জন্য আল্লাহ আপনাদের বিজনেসে রহমত দান করুন
148834850_BD-1075036492,3/18/2022, *******384,4,positive,পণ্যটি অনেক ভালো কেউ যদি নিতে চান তাহলে নিতে পারেন আমার হাতে সময় নেই তাই ছবি আপলোড দিতে পারলাম না ধন্যবাদ দারাজ কে
148834850_BD-1075036492,12/23/2021, A***,4,positive,আমি কুয়েত থেকে অর্ডার করি আর আমার বাসায় ডেলিভারি দেয়া হয় দারাজ থেকে কেনা আমার সব পন্য গুলো অনেক ভালো এখান থেকে পন্য কিনতে আমার খুবই ভালো লাগে কারন আমাকে হয়রানি হতে হয় না আর পরিবারের সবাই পছন্দ করে
148834850_BD-1075036492,5/27/2021, Alamin S,4,positive,ধন্যবাদ দারাজ প্রডাক্ট টা ভালো ছিল সময় মত হতে পারলাম এ টাকায় এর থেকে ভালো প্রোডাক্ট আশা করা যায় না ধন্যবাদ
148834850_BD-1075036492,6/14/2021, 0***5,4,negative,স্ট‍্যান্ড এর  টি জায়গায় ভাঙ্গা ডেলিভারি ম‍্যানকে বিষয়টি জানানো হয়েছে উনি রিটার্ন নিতে চেয়েও নেন নি প্লিজ স্ট‍্যান্ডটি পরিবর্তন করে দিন
148834850_BD-1075036492,1/8/2022, Faisal M,4,positive,প্রোডাক্ট দামের হিসাবে ভালোই এই দামে এর চেয়ে বেশি কিছু আশা করা যায় না সময়মতো ডেলিভারির জন্য ধন্যবাদ
148834850_BD-1075036492,3/9/2022, Abu K,4,negative,অনেক হালকা আর একটু ভাল আশা  করেছিলাম আমার বাসার সামনে দিয়ে যেত আমার বাড়তি ভোগান্তি হল আশা করি পরের বার ভাল কোনো কোরিয়ার বেছে নিভেন
148834850_BD-1075036492,5/25/2021, Sharif M,4,positive,সঠিক সময়ে পেয়েছি দামের তুলনায় অনেক অনেক ভালো একটি প্রোডাক্ট সেলার কে ধন্যবাদ কথা ও কাজের মিল রাখার জন্য যে কেউ এমন প্রোডাক্ট হলে নিতে দ্বিধা করবে না শুভ কামনা সেলারের জন্য
148834850_BD-1075036492,6/26/2021, Md T,4,positive,এত সুন্দর একটি ট্রাইপড পাঠিয়েছেন বলার ভাষা হারিয়ে ফেলেছি অনেক ধন্যবাদ আপনাদেরকে এত সুন্দর একটা ট্রাইপড পাঠার জন্য এত কম দামে যদিও আমি একজন ইউটিউবার ছবিটা শেয়ার করতে পারলাম না কারণ 5 দিন আগে পেয়েছি
148834850_BD-1075036492,9/18/2021, M***,4,positive,যথেষ্ট ভালো সবাই নিতে পারেন মোবাইলে ব্যবহার করার জন্য পারফেক্ট আমাকে রিটার্ন করতে হচ্ছে কারণ আমি ভেবেছিলাম বড় তাই অর্ডার করেছিলাম হাতে পেয়ে দেখি অনেক ছোট যেটা আমার জন্য ঠিক সাইজ নয়
148834850_BD-1075036492,6/10/2021, MAHIDUL,4,positive,দাম অনুযায়ী পন্য টা অনেক ভাল এবং প্যাকেজিং ও খুব সুন্দুর ভাবে করা হয়েছে সব মিলিয়ে পারফেক্ট একটা প্রোডাক্ট ধন্যবাদ জানাই সেলার কে
148834850_BD-1075036492,10/23/2021, 0***9,4,positive,দাম অনুযায়ী মোটামুটি ভালো ভাবছিলাম যে পাঁচ ফিট তো হইছে তিন ফিট
148834850_BD-1075036492,6/2/2021, *******774,4,positive,যেরকম চেয়েছিলাম ঠিক সেরকম যে কেউ চাইলে নির্দ্বিধায় কিনতে পারেন সাশ্রয়ী দামে ভালো প্রোডাক্ট
148834850_BD-1075036492,12/23/2021, sajjad,4,positive,মাশাআল্লাহ খুব সুন্দর  আপনারা কেউ চাইলে স্ট্যান্ড টা কিনতে পারেন স্ট্যান্ড অনেক সুন্দর
148834850_BD-1075036492,2/7/2022, Rayhan,4,positive,খুব চমৎকার স্ট্যান্ড আমি 268 টাকায় কিনেছি  টিকটক বানানো এবং ছবি তুলার কাজে অনেক উপকারি
148834850_BD-1075036492,8/1/2021, 0***8,4,negative,জিনিস টা উপরের মাথা আমি ভাংগাইছি পেকেটিং ভালো ছিলোনা এখন আমি ভাংগা জিনিস নিয়ে কি করবো
148834850_BD-1075036492,8/2/2021, habibur R,4,positive,আমার খুব পছন্দ হইছে প্রডাক্ট সময়ের স্বল্পতার জন্য ছবি দিতে পারলাম না ধন্যবাদ সেলার
148834850_BD-1075036492,2/26/2022, Idris A,4,positive,প্রডাক্ট টা ভালো ছিল প্রথমবারের মত দারাজে অরডার করছিলাম এবং ভাল প্রডাক্ট পাইছি
148834850_BD-1075036492,3/22/2022, 1***2,4,positive,মাত্রই হাতে পেলাম খুব ভাল মানের না হলেও দামের তুলনায় মোটামুটি ভাল বলা যায় ধন্যবাদ
148834850_BD-1075036492,12/18/2021, 0***8,4,positive,অনেক ভালো লাগছে এইটা দাম অনুযায়ী অনেক ভালো ধন্যবাদ এতো ভালো প্রডাক্ট দেয়ার জন্য
148834850_BD-1075036492,3/27/2021, 1***1,4,positive,অন্যটা খুবই ভালো ছিল মনটা খুবই ভালো প্রথমবার পণ্য কিনে খুবই ভালো লাগলো
148834850_BD-1075036492,1/29/2022, Md J,4,positive,অনেক ভালো আপনারা নিতে পারেন প্রোডাক্ট হিসেবে দাম অনেক কম আমি দুটি নিয়েছি
148834850_BD-1075036492,4/8/2022, 1***1,4,positive,গুণগত মান অনুসারে দাম  ঠিক আছে যত্নসহকারে ব্যবহার করলে অনেক দিন টিকবে
148834850_BD-1075036492,5/11/2021, siyam,4,positive,অসাধারণ ছিল  যারা নিতে চান তারা নিতে পারেন কম দামে ভালো প্রোডাক্ট
148834850_BD-1075036492,12/25/2021, *******080,4,positive, তে  দাম হিসাবে সেই রকম  ওজন টা একটু কম জেমন চাইছি তেমন পাইছি
148834850_BD-1075036492,10/10/2021, মোঃসালমান হ,4,positive,টাকা হিসাবে খুব সুন্দর একটি প্রোডাক্ট পেলাম ধন্যবাদ দারাজ পরিবারকে
148834850_BD-1075036492,9/9/2021, Bulet K,4,positive,খুবি সুন্দর ছিলোদারাজ ও ছেলার ভাই এর জন্য শুভকামনা রইল
148834850_BD-1075036492,10/13/2021, 1***8,4,positive,অক্ষত অবস্থায় পেয়েছি দামের তুলনায় অনেক ভালআমি সন্তুষ্ট
148834850_BD-1075036492,2/26/2022, Alamin M,4,negative,খুবই ছোট এবং প্রডাক্ট কোয়ালিটি খারাপ মনে হচ্ছে  টাকাই নষ্ট
148834850_BD-1075036492,2/27/2022, 1***3,4,positive,অনেক ভালো ট্রাইপড সাইজ ভাল ছিল প্যাকেজিংও মোটামুটি ঠিক ছিল
148834850_BD-1075036492,4/21/2021, Mehedi H,4,positive,দাম হিসেবে প্রডাক্ট ঠিক আছে হালকা-পাতলা কাজ করার জন্য ভালো
148834850_BD-1075036492,8/23/2021, Hasibul H,4,positive,ভাবছিলাম  ফুট আসছে  ফুট দাম হিসাবে বাকি সব ঠিক আছে
148834850_BD-1075036492,1/18/2022, J***,4,positive,দাম অনুযায়ী পোডাক্ট ভালো
148834850_BD-1075036492,2/1/2022, 0***7,4,positive,মোটামুটি ভালো যেমন টাকা তেমন জিনি ডেলিভারি দেরিতে
148834850_BD-1075036492,6/19/2021, Md N,4,positive,আলহামদুলিল্লাহ দাম হিসেবে মাল খুবই ভালো ধন্যবাদ দারাজকে
148834850_BD-1075036492,1/29/2022, Md J,4,positive,অনেক ভালো আপনারা নিতে পারেন প্রোডাক্ট হিসেবে দাম অনেক কম
148834850_BD-1075036492,3/24/2022, *******228,4,positive,এটা ভালো আইটেম  দামো কম  অনেক  ভালো  ধন্যবাদ  দারাজ 
148834850_BD-1075036492,5/21/2022, Md R,4,positive,পন্যটি দাম হিসেবে ভালো রাইডারের ব্যাবহার ও খুবই ভালো
148834850_BD-1075036492,6/4/2021, Anisur R,4,positive,সব কিছু ঠিক ঠাক ছিল আমার কাছে ভালো লেগেছে  ধন্যবাদ
148834850_BD-1075036492,7/19/2021, Gm S,4,positive,খুবই ভালো প্রডাক্ট যেমন দেখেছি তেমনি পেয়েছিধন্যবাদ
148834850_BD-1075036492,3/31/2022, 1***2,4,positive,প‍্যাকেটিং ভালো ছিলপন‍্যটাও ঠিকঠাক পেয়েছি ধন‍্যবাদ
148834850_BD-1075036492,4/10/2022, Home E,4,positive,আলহামদুলিল্লাহ সময়মতো পণ্য পেয়েছি থ্যাংকস দারাজ কে
148834850_BD-1075036492,3/25/2021, Imdadul H,4,positive,ভাল প্রডাক্ট ধন্যবাদ সেলারকে আপনারা নিতে পারেন
148834850_BD-1075036492,10/27/2020, Gøbîñdä M,4,positive,আর একটু ভারী হলে বেশ ভালো হতো অন্যান্য সব ভালো 
148834850_BD-1075036492,10/6/2021, 1***9,4,positive,এই দামে অস্থির একটা ট্রাইপড 
148834850_BD-1075036492,6/24/2021, Md E,4,positive,দাম অনুযায়ী প্রডাক্ট টা ভালো ছিল ধন্যবাদদারাজ কে
148834850_BD-1075036492,6/21/2021, Asif M,4,positive,ছবিতে যেমন ছিলো তেমনই পেয়েছি সেলার কে ধন্যবাদ
148834850_BD-1075036492,6/13/2021, *******764,4,positive,আলহামদুলিল্লাহ্‌ কম দামে অনেক সুন্দরএকটি পণ্য
148834850_BD-1075036492,6/6/2021, Sohela,4,positive,মোটামুটি মানের খুব সাবধানে ব্যবহার করতে হবে
148834850_BD-1075036492,5/11/2021, Nawshad J,4,positive,খুব সুন্দর জিনিসটা আপনারা চাইলে নিতে পারেন
148834850_BD-1075036492,3/24/2022, Sadrul A,4,positive,কম দামে ভালো একটা প্রডাক্ট সবাই নিতে পারেন
148834850_BD-1075036492,7/10/2021, Nusrat J,4,positive,অনেক সুন্দর প্রোডাক্ট সবাই নিতে পারেন
148834850_BD-1075036492,11/2/2021, Jr H,4,negative,স্ট্যান্ড টা তেমন ভালো না খুব খারাপ লাগলো
148834850_BD-1075036492,5/11/2021, 0***0,4,positive,অনেক ভালো প্রোডাক্ট আর অনেক ভালো সার্ভিস
148834850_BD-1075036492,5/19/2022, M***,4,positive,খুব ভাল ছিল ডেলিভারিতে সময় বেশি লেগেছে
148834850_BD-1075036492,1/7/2022, RASEL,4,positive,ধন্যবাদ তারাজ এবং ধন্যবাদ সেলার ভাইকে
148834850_BD-1075036492,7/27/2021, M***,4,positive,ভালোই দাম অনুযায়ী বেস্ট ই বলা যায়
148834850_BD-1075036492,7/8/2021, MD Y,4,positive,অত্যন্ত সুন্দর একটি পণ্য ধন্যবাদ দারাজ
148834850_BD-1075036492,4/28/2021, Nahid,4,negative,একেবারে ফালতু মোবাইল রাখলে ভেঙে যাবে
148834850_BD-1075036492,3/30/2021, MOMIN T,4,positive,ধন্যবাদ যা ওয়াডার দিয়েছিলাম তাই পেয়েছি
148834850_BD-1075036492,3/26/2022, M***,4,positive,খুব ভালো ছিলো আপনেরা চাইলে নিতে পারেন
148834850_BD-1075036492,10/29/2021, 1***2,4,positive,প্রোডাক ভালো লাগছে ধন্যবাদ দারাজ কে
148834850_BD-1075036492,4/1/2022, tuhin H,4,positive,অসাধারণ একটা প্রডাক্ট খুবই ভাল ছিল
148834850_BD-1075036492,4/6/2022, মাহফুজুর র,4,positive,দাম অনুযায়ী পন্যের মান মোটামুটি ভাল
148834850_BD-1075036492,3/24/2022, MD O,4,positive,দাম অনুযায়ী ভালো সবাই নিতে পারেন
148834850_BD-1075036492,2/16/2022, A***,4,positive,অনেক ভাল জিনিসনিতে পারেন
148834850_BD-1075036492,2/25/2022, S***,4,positive,আলহামদুলিল্লাহ ভালো পেয়েছি 
148834850_BD-1075036492,1/23/2022, *******512,4,positive,অনেক ভালো পরছে ধন্যবাদ আপনাদের 
148834850_BD-1075036492,9/15/2021, Mohibul I,4,positive,দাম হিসাবে ভালোই ছিলো ধন্যবাদ
148834850_BD-1075036492,4/9/2022, ল***,4,positive,সব টিক টাক ছিলো সবাই নিতে পারেন
148834850_BD-1075036492,12/6/2021, 1***8,4,positive,দামে কম মানে ভালো ধন্যবাদ দারাজ
148834850_BD-1075036492,2/24/2022, Ripon I,4,negative,তেমন ভালো না দাম একটু বেশি
148834850_BD-1075036492,11/24/2020, M***,4,positive,জিনিসটা মুটামুটি ভালো পায়ছি
148834850_BD-1075036492,5/30/2021, Pradipta B,4,positive,এই প্রাইসে বেশ ভালো বলা যায়
148834850_BD-1075036492,4/19/2021, Anisur R,4,positive,ভালো ছিল এবং দ্রুত পেয়েছি
148834850_BD-1075036492,3/27/2022, 1***9,4,positive,টুকটাক কাজের জন্য ভালোই
148834850_BD-1075036492,11/25/2021, 1***4,4,positive,প্রোডাক্ট ভালো নিতে পারেন
148834850_BD-1075036492,4/7/2022, dalowar K,4,positive,মোবাইল এর জন্য পারপেক্ট
148834850_BD-1075036492,7/10/2021, rahulray N,4,positive,দাম অনুযায়ী খুব ভাল পন্য
148834850_BD-1075036492,10/10/2021, ****4,4,positive,ভালো কম দামে ভালো জিনিস
148834850_BD-1075036492,8/28/2021, 1***3,4,positive,খুব ভালো প্রোডাক্ট পাইছি
148834850_BD-1075036492,3/6/2022, 1***4,4,positive,সবাই নিতে পারেন
148834850_BD-1075036492,8/6/2021, Shuvo J,4,positive,সব ঠিকঠাক ভাবেই পেয়েছি
148834850_BD-1075036492,2/11/2022, Abul H,4,positive,পোডাক্টা অনেক ভালো ছিল
148834850_BD-1075036492,7/29/2021, p***a,4,positive,দামের হিসাবে জিনিস ভালো
148834850_BD-1075036492,2/23/2022, Cartoon M,4,negative,প্রোডাক্ট পাইছি ভাঙ্গা
148834850_BD-1075036492,1/23/2022, billalahmed,4,negative,ফালতু একটা প্রোডাক্ট
148834850_BD-1075036492,5/31/2021, *******399,4,positive,দাম অনুযায়ী ভালো ছিলো
148834850_BD-1075036492,8/11/2021, Ahamed K,4,positive,কম টাকায় ভালো জিনিস
148834850_BD-1075036492,12/6/2021, 1***6,4,negative,এটা ভাংগা পেয়েছিলাম
148834850_BD-1075036492,10/25/2021, MD E,4,positive,অনেক সুন্দর হয়েছে
148834850_BD-1075036492,7/23/2021, Fuad H,4,positive,কম দামে পণ্য ভালো
148834850_BD-1075036492,10/28/2021, 0***4,4,positive,আলহামদুলিল্লাহ্‌
148834850_BD-1075036492,6/2/2021, *******545,4,positive,নিতে পারেন খারাপনা
148834850_BD-1075036492,7/10/2021, 1***7,4,negative,উপরের অংশটি নাই
148834850_BD-1075036492,4/5/2022, 1***3,4,positive,খুবই ভাল জিনিস
148834850_BD-1075036492,3/10/2022, Md M,4,positive,অল্প টাকায় ভাল
148834850_BD-1075036492,1/23/2022, M***,4,positive,ভেলু ফর মানি
148834850_BD-1075036492,12/18/2020, Rohit M,4,positive,কম দামে খুব ভালো জিনিস
148834850_BD-1075036492,11/14/2020, 1***5,4,positive,আর একটু উচা হলে ভালো হতো
148834850_BD-1075036492,10/29/2021, *******804,4,positive,ভালোই আসে
148834850_BD-1075036492,5/3/2021, Rakib M,4,positive,ভালো এইটা
148834850_BD-1075036492,5/1/2022, *******857,4,negative,পণ্যের মান খুবই খারাপ
220391277_BD-1167735337,4/11/2022, *******169,2,negative,কাঠের হার্ট বিট চেক করা যায় যা অন্য কোনো জন্ত্র পারেনি নোবেল পুরুশ্কার দেওয়া উচিত
220391277_BD-1167735337,4/10/2022, A***n,2,negative,যা অর্ডার দিয়েছিলাম তা পায়নি অনেকটাই ডিমের মতো দেখতে এক কথায় যাতা অবস্থা এই সমস্ত কাজের জন্য দারাজের বদনাম হয় ফালতু সার্ভিস
220391277_BD-1167735337,4/8/2022, *******198,2,negative,চাইলাম কি আর দিয়েছে কি তাও যেটা দিসে সেটা অন হয়না অন্যটি রিটার্ন করার জন্য দারাজ অফিসে যোগাযোগ করলাম তারা বলে অভিযোগ ফোন দিয়ে জানাবো মোটকথা টাকা দিয়ে পেরা কিনা কথা দিলাম এরপর থেকে আর কখনো দারাজের কোন পণ্য অর্ডার করবো না
220391277_BD-1167735337,4/18/2022, MD S,2,negative,আপনাদের প্রডাক্ট টি চালু হচ্ছেনা এটি কেও কিনবেন না এরা নষ্ট জিনিস বিক্রি করে
220391277_BD-1167735337,4/10/2022, Rafsan N,2,negative,খুব বাজে একটা অভিজ্ঞতা হলো দারাজ থেকে পন্য কিনে চাইছি একটা সেলার দিছে আরেক টা তাও  দিন ধরে ওপেন করতে পারতেছি  না এখন সেলার এর সাথে যোগাযোগ ও করতে পারতেছি  পন্যটি কিভাবে ফেরত দেয়া যায় কেউ যদি সহযোগীতা করতেন
220391277_BD-1167735337,3/24/2022, 1***0,2,negative,কি চাইছে কি দিছেন ভাই যে মডেলের করছে সেই মডেল না অন্যভাবে কেন প্রোডাক্ট না থাকলে দিবেন না অন্য প্রোডাক্ট কেন দেন
220391277_BD-1167735337,3/23/2022, J***,2,negative,অর্ডার কি দিলাম আর কি দিলেন এইটা একে তোহ ভুল প্রোডাক্ট দিছেন উপর থেকে অন হয় না পুরা ফালতু
220391277_BD-1167735337,3/15/2022, M***,2,negative,ফোন এর সাথে সংযোগ হয় না বাল দিছে সালা চোরের দল
220391277_BD-1167735337,4/17/2022, *******014,2,negative,ফালতু একটা প্রডাক্ট 2 ঘন্টা চার্জ দেয়ার পরও ওপেন হচ্ছে না কেউ কিনবেন না
220391277_BD-1167735337,4/17/2022, MkHasan,2,negative,খুব বাজে প্রডাক্ট  ওয়ান হয় না
220391277_BD-1167735337,4/9/2022, Ridwan S,2,negative,পুরো বাজে জিনিস সব ফেক
220391277_BD-1167735337,4/23/2022, এস এ,2,negative,আমাকে ভুল কালার দেয়া হয়েছ আমার অর্ডার ছিলো কালো
220391277_BD-1167735337,4/8/2022, noor,2,negative,নষ্ট ওয়াচ দিছেন আপনারা
220391277_BD-1167735337,11/18/2021, *******840,2,negative,এই অর্ডারটা আমাকে দেয়া হয়নি না দিয়ে ডেলিভারি পারফর্ম করা হলো কিভাবে আমি সেইটা অর্ডার দিছি তা না দিয়ে অন্য প্যাকেট দিয়ে গেছে
220391277_BD-1167735337,7/27/2020, MD S,2,negative,চার্জ হচ্ছে না এবং অন ও হচ্ছে না এখন কি করা যায় দুইটা এডাপ্টার এবং পাওয়ার ব্যাংক দিয়েও ট্রাই করছি
220391277_BD-1167735337,11/6/2020, Md R,2,negative,চার্জ একটু হতে ধরে বার বার বন্ধ হয়ে যাচ্ছে  কয়েকটা চার্জার পরিবর্তন করে দেখছি তাও হয় না  সেলাররা কি চেক করে দেয় না এরকম হলে দারাজ থেকে কিছু কেনার ইচ্ছেটাই নষ্ট হয়ে যাবে
220391277_BD-1167735337,3/29/2022, *******567,2,negative,ফালতু এক স্টার ও ডিজার্ভ করে না বললাম চেক করে দিতে তাও নষ্ট প্রোডাক্ট দিছে
220391277_BD-1167735337,3/12/2022, Muhammad E,2,negative,ঘড়িটার ডিসপ্লে টার মধ্যে দাগ আছে যা ডিসপ্লে টাকে নষ্ট করে ফেলছে আমি আসা করি নায় এমন হবে আর ঘড়ি অর্ডার করছি আমার টা ভালো ছিলো আসা করি আর কখনো কোনো খারাপ প্রোডাক্ট কাউকে ডেলিভারি করবেন না ডেলিভারি করার  আগে প্রোডাক্ট চেক করে নিবেনকত আসা করে  একটা মানুষ প্রোডাক্ট অর্ডার করে এটা যদি খারাপ হয় তাইলে কতটা কষ্ট পায় এটা আপনারা বুঝতে পারেন
220391277_BD-1167735337,9/13/2020, Ardhendu M,2,negative,চার্জ হচ্ছে না অন ও হচ্ছে না দারাজ থেকে প্রথম একটা জিনিস কিনলাম আরও সেটা নষ্ট ও দিলো খুব খারাপ লাগলো দারাজের নিকট এমনটা আশা করিনি  
220391277_BD-1167735337,7/26/2020, Farhan A,2,negative,ফালতু চার্জ ই হয়না নষ্ট প্রোডাক্ট সেন্ড করছিস তোরা জনকে ভালো প্রোডাক্ট সেন্ড করিস জনকে খারাপ প্রোডাক্ট সেন্ড করিস
220391277_BD-1167735337,4/8/2022, 1***2,2,negative,মাদারচুদ হালা নষ্ট প্রোডাক্ট দিছে
220391277_BD-1167735337,2/28/2022, MD J,2,negative,ওয়াজটি হাতে পেয়েছি তারপর খুলে দেখি সাইডে দিয়ে ডিসপ্লে নষ্ট হয়ে আছে ঝাপসা দেখা যায়
220391277_BD-1167735337,9/6/2020, Md I,2,negative,আ্যাপ এর সাথে কানেক্ট হয় না ফালতু একটা প্রোডাক্ট হুদাই টাকা নষ্ট
220391277_BD-1167735337,12/8/2021, 1***5,2,negative,অর্ডার দিছি একটা দিছেন আরেকটা আমার ঘড়িটা নাহ এইটা অন্য মডেল
220391277_BD-1167735337,4/4/2022, 1***4,2,negative,পাডার বাচ্চা দুই দিনেও টিকেনাই পাডার বাচ্চা ভালো পারছেল দিবি
220391277_BD-1167735337,4/16/2022, Noman I,2,negative,পুরাই ফালতু অটোমেটিক কাজ করে ফোনের সাথে কানেক্ট হয়না
220391277_BD-1167735337,9/19/2020, Apurba S,2,negative,এত বাজে প্রোডাক্ট দারাজ কিভাবে দিল
220391277_BD-1167735337,11/24/2020, Md B,2,negative,ডিফেক্টিভ প্রোডাক্ট পেলাম খুব মন খারাপ লাগছে 
220391277_BD-1167735337,10/17/2020, Abu H,2,negative,একদম ফালতু চার্জ ও নিচ্ছে না অন ও হচ্ছে না
220391277_BD-1167735337,4/24/2022, britto C,2,negative,চার্জ দিলেও চলে না অসভ্যরা কিতা দিছে
220391277_BD-1167735337,4/9/2022, 1***1,2,negative,অন হচ্ছে না চার্জার কোথায় ফালতু  সেলার
220391277_BD-1167735337,12/8/2021, 0***8,2,negative,টাইম টাও ঠিক করা যায় না কি বাল দিছেন ভাই
220391277_BD-1167735337,4/18/2022, Md A,2,negative,একদম বাজে প্রোডাক্ট চার্জ থাকেনা
220391277_BD-1167735337,4/19/2022, piya R,2,negative,ভাই অন্য মডেল দিছেন
220391277_BD-1167735337,4/12/2022, rubel,2,negative,এত বাজে ঘড়ি  জীবনে কখনো দেখিনি
220391277_BD-1167735337,4/26/2022, 0***4,2,negative,ভাই দেখাইছেন এক দিলেন অন্য একটা
220391277_BD-1167735337,10/10/2020, Mo J,2,negative,খুব বাজে কেউ কিনবেন না
220391277_BD-1167735337,4/8/2022, Prosad D,2,negative,একদম বাজে প্রোডাক্ট চালু হয়নি
220391277_BD-1167735337,12/6/2021, Riad K,2,negative,টাকা দিলাম টার দিলেন একটা
220391277_BD-1167735337,12/10/2021, 1***4,2,negative,নষ্ট জিনিস কেউ কিনবেন না
220391277_BD-1167735337,4/7/2022, ****9,2,negative,চাইছি একটা দিছেন আরেকটা
220391277_BD-1167735337,4/1/2022, 0***8,2,negative,এটা একটা ফালতু ওয়াচ
220391277_BD-1167735337,12/5/2021, 0***2,2,negative,বালের কেউ নিবেন না
220391277_BD-1167735337,4/14/2022, Md A,2,negative,বলার কিছু নাই 
220391277_BD-1167735337,12/3/2021, A***,2,negative,ফালতু প্রোডাক্ট
220391277_BD-1167735337,11/27/2019, শ***,2,negative,বাজে পণ্য জাস্ট বিরক্তিকর
220391277_BD-1167735337,3/18/2022, Rakib A,2,negative,খুব খারাপ
220391277_BD-1167735337,4/24/2022, Nahian M,2,negative,ফকিন্নি দারাজ শয়তান দারাজ
220391277_BD-1167735337,4/22/2022, 1***1,2,negative,একে বারে বাজে একটা প্রডাক চার্জ নেয় না ফালতু একটা জিনিস এটা
220391277_BD-1167735337,4/18/2022, 0***7,2,negative,দয়া করে কেউ এই বাজে ঘরিটা ক্রয় করবেন না আমি আজ  দিন জাবত কানেক্ট করার চেষ্টা করতেছি ডিভাইস ডিসকানেক্টেড দেখায় যতসব ফালতু জিনিস ডারাজে
220391277_BD-1167735337,4/17/2022, Subash P,2,negative,প্রথমত এটি অন হয় না তারপর আবার কোন চার্জশিট নাই এত বাজে হবে জানা ছিল নাতাইলে কখনোই অডার করতাম না যত ফাউল একটা দোকানদার
220391277_BD-1167735337,4/13/2022, md A,2,negative,দিন ব্যাবহার করার পর আর ওপেন হয়না
121321627_BD-1040983048,5/10/2022, Jahangir A,2,negative,খুব বাজে চার্জ হচ্ছে কিনা বুঝার উপায় নেই
121321627_BD-1040983048,3/25/2022, Razoan R,2,negative,আমার ব্যাবহার করা সবচেয়ে খারাপ প্রোডাক্ট এই জিনিস নাকি  এ ডিসকাউন্ট এ এই টাকা আসছে আবার এই প্রোডাক্ট টপ রেটেড দারাজ এ এসব ফালটু প্রোডাক্ট বয়কট করা উচিৎ সেলার রে পাইলে পিডাইতাম
121321627_BD-1040983048,2/5/2022, Afsar K,2,negative,একদম বাজে আমার জন্মের আক্কেল হইছে
121321627_BD-1040983048,2/26/2022, Sajjadul C,2,negative,একটা বাজে খুব কষ্ট পাইলাম এটা আশা করি নাই
121321627_BD-1040983048,4/22/2022, mdsajedul I,2,negative,নষ্ট প্রোডাক্ট কেন পাঠান মানুষের মাইন্ড নিয়া খেলা করে 
121321627_BD-1040983048,12/4/2021, k***,2,negative,একদম বাজে প্রোডাক্ট এর আগেও একটা অর্ডার করেছিলাম সেটা ও নষ্ট এটাও নষ্ট এই সেলার  কে বাদ দেয়া হোক দারাজের  কাছে একটাই রিকোয়েস্ট সবাইকে নষ্ট প্রোডাক্ট দিয়ে প্রতিবার কেউ এই সেলার থেকে প্রোডাক্ট কিনবেন না
121321627_BD-1040983048,4/20/2022, Tanvir A,2,negative,প্রডাক্টটি খুব একটা ভালোনা চার্জ টিকেনা একদমি ফোল চার্জ করার পরও  মিনিটও চলেনা
121321627_BD-1040983048,12/23/2021, MdSumon A,2,negative,ভাই খুব খারাপ প্রোডাক্ট কেউ নিয়ে টাকা নষ্ট করবেন না চার্জ থাকেনা
121321627_BD-1040983048,4/24/2022, nerob N,2,negative,পুরাই ফালতু য় দিন এক সাইড নষ্ট হয়ে গেছে কোন কারণ ছাড়াই
121321627_BD-1040983048,5/9/2022, Bilal T,2,negative,পুরাই টাকা নষ্ট
121321627_BD-1040983048,11/4/2021, Mrs I,2,negative,আমি অর্ডার করেছি ব্ল্যাক কালার দিয়েছে রেড কালার
121321627_BD-1040983048,4/23/2022, 1***8,2,negative,একদম বাজে ব্লুটথ কানেক্ট  নেই না রিটার্ন দিয়েছি
121321627_BD-1040983048,4/25/2022, Siam K,2,negative,একেবারেই বাজে ম্যাগনেট নাইব্লুটুথ কানেক্ট হয়না
121321627_BD-1040983048,1/10/2022, Toriqulislam,2,negative,একদম বাজে প্রোডাক্ট একটায় শোনা যায় আর একটা নষ্ট
121321627_BD-1040983048,4/19/2022, 0***0,2,negative,শুধু শুধু টাকা নষ্ট করবেন না একেবারে বাজে জিনিস
121321627_BD-1040983048,4/14/2022, Saiful A,2,negative,বাজে জিনিস দু'টি কিনেছিলাম তার একটি নষ্ট
121321627_BD-1040983048,12/31/2021, 0***0,2,negative,ভালো ছিল দুইদিনের বেশি টিকলনা 
121321627_BD-1040983048,5/11/2022, Sammir V,2,negative,ম্যাগনেট ভালো না ব্যাটারি ব্যাকাপ ভালো না
121321627_BD-1040983048,12/17/2021, 0***1,2,negative,ফালতু  দিন চললো তার পর নষ্ট হয়ে গেলো
